movie,people,order,leading
10727,7579,4,0
10727,13949,5,0
10728,500,1,1
10728,703,2,1
10728,1368,3,1
10728,80,4,0
10728,16299,5,0
10728,7048,6,0
10729,16304,1,1
10729,160017,2,1
10729,16303,3,1
10729,16302,4,0
10729,16301,5,0
10729,16300,6,0
10729,160018,7,0
10729,160019,8,0
10730,100361,1,1
10730,100362,2,1
10730,100356,3,0
10730,100363,4,0
10730,100364,5,0
10730,100360,6,0
10730,100365,7,0
10731,16312,1,1
10731,16311,2,1
10731,16310,3,0
10731,16309,4,0
10731,16308,5,0
10731,16307,6,0
10731,277594,7,0
10731,287163,8,0
10731,287164,9,0
10731,287165,10,0
10731,287166,11,0
10731,287167,12,0
10731,287168,13,0
10731,287169,14,0
10731,31101,15,0
10731,287170,16,0
10731,287171,17,0
10731,287172,18,0
10731,287173,19,0
10731,287174,20,0
10731,287175,21,0
10731,248274,22,0
10731,287176,23,0
10731,287177,24,0
10731,287178,25,0
10731,191061,26,0
10731,191063,27,0
10731,287179,28,0
10731,287180,29,0
10731,287181,30,0
10731,287182,31,0
10731,287183,32,0
10731,287184,33,0
10731,185017,34,0
10731,262501,35,0
10731,287185,36,0
10731,287186,37,0
10731,287187,38,0
10731,287188,39,0
10731,97683,40,0
10731,97773,41,0
10731,287189,42,0
10731,287190,43,0
10731,287191,44,0
10731,287192,45,0
10731,175916,46,0
10731,287193,47,0
10731,120575,48,0
10732,144,1,1
10732,533,2,1
10732,4617,3,1
10732,16316,4,0
10732,742,5,0
10732,2174,6,0
10733,1835,1,1
10733,41370,2,1
10733,2580,3,1
10733,100210,4,1
10734,3068,1,1
10734,899,2,1
10734,4901,3,0
10734,16321,4,0
10734,16320,5,0
10734,11339,6,0
10734,7784,7,0
10735,16332,1,1
10735,16331,2,1
10735,16330,3,1
10735,7704,4,0
10735,151499,5,0
10735,20006,6,0
10735,130903,7,0
10735,1331,8,0
10736,2863,1,1
10736,1199,2,1
10736,913,3,1
10736,16346,4,1
10736,14274,5,1
10736,16352,6,0
10736,9154,7,0
10736,16343,8,0
10736,16344,9,0
10736,16342,10,0
10736,3235,11,0
10736,9392,12,0
10736,16341,13,0
10737,1331,1,1
10737,16343,2,0
10737,16355,3,0
10737,16354,4,0
10737,16353,5,0
10737,9392,6,0
10737,16362,7,0
10738,1331,1,1
10738,16362,2,0
10738,16361,3,0
10738,16360,4,0
10739,1331,1,1
10739,16368,2,1
10739,16366,3,1
10739,16367,4,1
10739,9995,5,1
10739,165,6,0
10739,2463,7,0
10739,16365,8,0
10739,1556,9,0
10739,16364,10,0
10739,788,11,0
10739,16363,12,0
10739,29601,13,0
10739,226297,14,0
10739,192479,15,0
10739,200409,16,0
10739,204700,17,0
10739,45845,18,0
10739,27050,19,0
10739,128560,20,0
10739,48231,21,0
10739,25192,22,0
10739,197262,23,0
10739,33576,24,0
10739,7410,25,0
10740,867,1,1
10740,865,2,0
10740,1566,3,0
10740,725,4,0
10740,6531,5,0
10740,468,6,0
10740,16379,7,0
10740,10863,8,0
10740,16378,9,0
10740,1458,10,0
10741,653,1,1
10741,2608,2,1
10741,12255,3,0
10741,81879,4,0
10741,19768,5,0
10741,214079,6,0
10741,237969,7,0
10741,342460,8,0
10742,1068,1,1
10742,1434,2,1
10742,2082,3,1
10742,685,4,1
10742,7956,5,0
10742,16382,6,0
10742,12137,7,0
10742,5260,8,0
10742,16377,9,0
10742,5007,10,0
10742,3603,11,0
10742,16381,12,0
10743,12984,1,1
10743,16387,2,1
10743,16386,3,1
10743,16385,4,1
10743,16384,5,1
10743,16383,6,1
10743,125204,7,1
10743,42263,8,0
10744,9894,1,1
10744,5019,2,1
10744,259749,3,1
10744,10555,4,1
10744,231197,5,0
10744,236039,6,0
10745,7137,1,1
10745,41334,2,0
10745,8963,3,0
10746,1822,1,1
10746,1949,2,0
10746,1938,3,0
10746,3966,4,0
10746,57424,5,0
10746,11230,6,0
10746,107993,7,0
10746,5517,8,0
10747,7229,1,1
10747,40032,2,1
10747,54540,3,0
10747,3781,4,0
10747,7747,5,0
10748,1125,1,1
10748,4326,2,1
10748,16393,3,1
10748,16392,4,0
10748,16391,5,0
10748,16390,6,0
10748,16389,7,0
10748,16388,8,0
10749,917,1,1
10749,4854,2,1
10749,1546,3,0
10749,5563,4,0
10749,5565,5,0
10749,16396,6,0
10749,16398,7,0
10749,16394,8,0
10749,16397,9,0
10750,1454,1,1
10750,1066,2,1
10750,16421,3,0
10750,16419,4,0
10750,16417,5,0
10750,5644,6,0
10751,183,1,1
10751,8550,2,1
10751,7707,3,0
10751,14780,4,0
10751,16445,5,0
10751,16444,6,0
10752,5963,1,1
10752,975,2,1
10752,16447,3,0
10752,5968,4,0
10752,7707,5,0
10752,6931,6,0
10752,42382,7,0
10752,13797,8,0
10752,100686,9,0
10752,235070,10,0
10752,77994,11,0
10752,66838,12,0
10752,108327,13,0
10752,235851,14,0
10752,220684,15,0
10752,107849,16,0
10752,45141,17,0
10752,3054,18,0
10752,2213,19,0
10753,1491,1,1
10753,16452,2,1
10753,16451,3,0
10753,58659,4,0
10753,16449,5,0
10753,16448,6,0
10753,195522,7,0
10753,195521,8,0
10753,201901,9,0
10753,195523,10,0
10753,106439,11,0
10753,97808,12,0
10753,232199,13,0
10753,353817,14,0
10754,15,1,1
10754,394,2,0
10754,754,3,0
10754,5093,4,0
10755,5532,1,1
10755,16458,2,1
10755,3660,3,1
10755,4988,4,0
10755,75140,5,0
10755,11159,6,0
10755,82303,7,0
10755,636,8,0
10755,3829,9,0
10756,7473,1,1
10756,6375,2,1
10756,10555,3,1
10756,5730,4,1
10756,260312,5,1
10756,117584,6,0
10756,27676,7,0
10756,88170,8,0
10756,246021,9,0
10756,12324,10,0
10756,11978,11,0
10756,16146,12,0
10756,200435,13,0
10756,20189,14,0
10756,6020,15,0
10756,928,16,0
10756,226220,17,0
10757,75,1,1
10757,16459,2,1
10757,920,3,1
10757,1368,4,1
10757,4185,5,0
10757,15960,6,0
10757,5864,7,0
10757,5863,8,0
10757,14918,9,0
10758,1313,1,1
10758,848,2,1
10758,2067,3,1
10758,16472,4,1
10758,16471,5,0
10758,16470,6,0
10758,232856,7,0
10758,16461,8,0
10758,16460,9,0
10758,728,10,0
10758,84218,11,0
10758,3074,12,0
10759,16469,1,1
10759,16468,2,1
10759,16467,3,1
10759,16466,4,1
10759,16465,5,0
10759,16464,6,0
10759,16463,7,0
10759,14580,8,0
10759,13954,9,0
10759,16500,10,0
10759,11582,11,0
10759,6491,12,0
10759,32781,13,0
10759,110074,14,0
10759,11149,15,0
10759,110075,16,0
10760,1248,1,1
10760,1247,2,1
10760,4290,3,0
10760,17635,4,0
10760,1640,5,0
10760,1580,6,0
10761,1000,1,1
10761,8417,2,1
10761,16478,3,1
10761,16477,4,0
10761,16476,5,0
10761,16475,6,0
10761,16474,7,0
10761,10741,8,0
10761,17789,9,0
10761,36834,10,0
10762,16479,1,1
10762,16480,2,1
10762,16481,3,1
10762,16482,4,0
10762,76969,5,0
10762,76970,6,0
10762,76968,7,0
10762,173007,8,0
10762,218804,9,0
10763,3543,1,1
10763,5968,2,1
10763,16197,3,1
10763,16485,4,1
10763,16484,5,1
10763,4826,6,1
10763,1527,7,1
10763,1445,8,1
10763,154821,9,0
10763,31385,10,0
10763,200112,11,0
10763,17234,12,0
10763,1822,13,0
10763,105701,14,0
10763,21623,15,0
10763,14896,16,0
10763,11205,17,0
10763,10667,18,0
10763,25502,19,0
10763,197933,20,0
10763,34847,21,0
10763,103934,22,0
10763,99249,23,0
10763,12830,24,0
10763,12695,25,0
10763,9303,26,0
10763,80952,27,0
10763,150010,28,0
10763,5775,29,0
10764,1843,1,1
10764,2034,2,1
10764,2015,3,1
10764,1970,4,1
10764,42498,5,0
10764,38815,6,0
10764,16842,7,0
10764,7619,8,0
10764,41353,9,0
10764,7612,10,0
10764,6154,11,0
10764,2635,12,0
10764,19005,13,0
10764,39657,14,0
10764,9985,15,0
10764,57052,16,0
10764,40426,17,0
10764,40425,18,0
10764,41374,19,0
10764,42208,20,0
10764,41562,21,0
10764,39410,22,0
10764,39614,23,0
10764,57481,24,0
10765,14260,1,1
10765,1066,2,1
10765,6735,3,1
10765,15641,4,1
10765,12765,5,0
10765,14067,6,0
10765,914,7,0
10765,104608,8,0
10765,3072,9,0
10765,5749,10,0
10765,1277,11,0
10765,1338,12,0
10765,9716,13,0
10765,2631,14,0
10765,5267,15,0
10765,10552,16,0
10765,13190,17,0
10765,50306,18,0
10765,7709,19,0
10765,385,20,0
10765,185927,21,0
10765,12849,22,0
10765,222238,23,0
10765,18014,24,0
10766,16491,1,1
10766,7328,2,1
10766,7011,3,1
10766,16490,4,1
10766,16495,5,1
10766,16494,6,1
10766,16493,7,1
10766,16492,8,1
10766,3612,9,0
10767,1327,1,1
10767,1349,2,1
10767,2711,3,0
10767,5095,4,0
10767,5996,5,0
10767,16498,6,0
10767,1051,7,0
10768,473,1,1
10768,4779,2,1
10768,2655,3,0
10768,4220,4,0
10768,13408,5,0
10768,45915,6,0
10768,18543,7,0
10769,1418,1,1
10769,379,2,1
10769,114,3,1
10769,352,4,1
10769,4931,5,1
10769,7165,6,1
10769,16553,7,1
10769,2390,8,1
10769,16552,9,1
10769,7284,10,1
10769,15469,11,1
10769,13941,12,0
10769,11375,13,0
10769,689,14,0
10769,22846,15,0
10769,28690,16,0
10769,19076,17,0
10770,8350,1,1
10770,6693,2,1
10770,40925,3,1
10771,1994,1,1
10771,1989,2,1
10771,3985,3,1
10771,64918,4,0
10771,67789,5,0
10771,64915,6,0
10771,64920,7,0
10771,64917,8,0
10771,64916,9,0
10771,72293,10,0
10773,2492,1,1
10773,16566,2,1
10773,13850,3,0
10773,16565,4,0
10773,16564,5,0
10773,16563,6,0
10773,14009,7,0
10773,34845,8,0
10773,187417,9,0
10774,16575,1,1
10774,8428,2,1
10774,16574,3,0
10774,16573,4,0
10774,811,5,0
10774,16572,6,0
10774,14497,7,0
10774,16570,8,0
10774,16569,9,0
10774,16568,10,0
10774,14413,11,0
10775,15,1,1
10775,1096,2,1
10775,549,3,0
10775,1143,4,0
10775,11546,5,0
10776,137,1,1
10776,619,2,1
10776,491,3,0
10776,15901,4,0
10776,18072,5,0
10776,6375,6,0
10776,7563,7,0
10776,14108,8,0
10776,13994,9,0
10776,31513,10,0
10776,199428,11,0
10776,37541,12,0
10776,5961,13,0
10776,25436,14,0
10776,20036,15,0
10776,12699,16,0
10776,232530,17,0
10776,24150,18,0
10776,386664,19,0
10776,201248,20,0
10776,4351,21,0
10776,232140,22,0
10776,28098,23,0
10776,214158,24,0
10776,30566,25,0
10776,161733,26,0
10776,223267,27,0
10776,12112,28,0
10776,258317,29,0
10776,27050,30,0
10776,186462,31,0
10776,89786,32,0
10776,138567,33,0
10776,139494,34,0
10776,2055,35,0
10776,33390,36,0
10776,23706,37,0
10776,254023,38,0
10776,102348,39,0
10776,89883,40,0
10776,6871,41,0
10776,20016,42,0
10776,4971,43,0
10776,125175,44,0
10776,162229,45,0
10776,7385,46,0
10776,99624,47,0
10776,47875,48,0
10776,52407,49,0
10776,10312,50,0
10776,27181,51,0
10776,12274,52,0
10776,131666,53,0
10776,63756,54,0
10776,107909,55,0
10776,110066,56,0
10776,248284,57,0
10776,121889,58,0
10776,267783,59,0
10776,188934,60,0
10776,212415,61,0
10776,4747,62,0
10776,7394,63,0
10777,784,1,1
10777,26252,2,1
10777,54545,3,0
10777,10616,4,0
10777,21969,5,0
10777,13751,6,0
10777,83840,7,0
10777,23756,8,0
10777,18103,9,0
10777,73150,10,0
10778,251908,1,1
10779,380,1,1
10779,228,2,0
10779,22176,3,0
10779,14178,4,0
10779,6468,5,0
10780,1945,1,1
10780,1782,2,1
10780,6354,3,0
10780,11157,4,0
10781,3388,1,1
10781,16636,2,0
10781,16635,3,0
10781,16634,4,0
10781,3541,5,0
10781,2712,6,0
10781,16633,7,0
10781,16632,8,0
10782,1327,1,1
10782,496,2,1
10782,16642,3,1
10782,16643,4,0
10782,16641,5,0
10782,16640,6,0
10782,16639,7,0
10782,11027,8,0
10782,16638,9,0
10782,16637,10,0
10782,14909,11,0
10782,65824,12,0
10783,635,1,1
10783,16197,2,1
10783,5574,3,1
10783,4356,4,0
10783,14136,5,0
10783,14143,6,0
10783,16644,7,0
10783,14448,8,0
10784,514,1,1
10784,3791,2,1
10784,1187,3,1
10784,60916,4,0
10784,14894,5,0
10784,31051,6,0
10784,106461,7,0
10784,17129,8,0
10785,887,1,1
10785,16645,2,1
10785,2408,3,0
10785,222475,4,0
10785,3436,5,0
10785,7566,6,0
10785,4356,7,0
10785,70859,8,0
10785,141947,9,0
10785,72775,10,0
10785,70832,11,0
10786,585,1,1
10786,1611,2,1
10786,8469,3,1
10786,44407,4,0
10786,16768,5,0
10786,44409,6,0
10786,44408,7,0
10787,2918,1,1
10787,1497,2,1
10787,9301,3,1
10787,230,4,1
10787,31603,5,0
10787,32636,6,0
10787,27272,7,0
10787,28208,8,0
10787,77875,9,0
10787,15816,10,0
10787,14026,11,0
10787,56473,12,0
10787,18903,13,0
10787,141918,14,0
10787,188196,15,0
10787,118156,16,0
10787,30551,17,0
10787,38023,18,0
10787,142407,19,0
10787,59901,20,0
10787,215517,21,0
10787,94938,22,0
10787,182131,23,0
10787,228500,24,0
10787,256240,25,0
10787,187664,26,0
10787,188471,27,0
10787,16202,28,0
10788,1822,1,1
10788,11154,2,0
10788,11159,3,0
10788,659,4,0
10788,64197,5,0
10788,6083,6,0
10789,3638,1,1
10789,56214,2,1
10789,2807,3,0
10789,7119,4,0
10789,40450,5,0
10789,42472,6,0
10789,40832,7,0
10789,46595,8,0
10789,68836,9,0
10789,86161,10,0
10790,6739,1,1
10790,16651,2,1
10790,16650,3,1
10790,9346,4,1
10790,11051,5,0
10790,16648,6,0
10790,16649,7,0
10790,16647,8,0
10790,16357,9,0
10791,16654,1,1
10791,16653,2,1
10791,200559,3,0
10791,267738,4,0
10791,179361,5,0
10791,242157,6,0
10791,59900,7,0
10791,242158,8,0
10791,267743,9,0
10791,59896,10,0
10791,16177,11,0
10792,3686,1,1
10792,16657,2,1
10792,586,3,0
10792,1327,4,0
10792,2155,5,0
10792,6938,6,0
10794,3464,1,1
10794,2211,2,1
10794,721,3,0
10794,490,4,0
10794,16660,5,0
10794,15699,6,0
10794,10919,7,0
10794,16659,8,0
10795,1303,1,1
10795,71,2,1
10795,1135,3,0
10795,6531,4,0
10795,10988,5,0
10796,1618,1,1
10796,84,2,1
10796,539,3,0
10796,2332,4,0
10796,4700,5,0
10796,4592,6,0
10797,887,1,1
10797,16669,2,1
10797,6735,3,0
10797,1557,4,0
10797,16671,5,0
10797,4246,6,0
10797,16670,7,0
10798,16679,1,1
10798,16678,2,1
10798,16677,3,0
10798,16676,4,0
10798,16675,5,0
10798,16674,6,0
10799,4355,1,1
10799,6740,2,1
10800,99,1,1
10800,3370,2,0
10800,1434,3,0
10800,1075,4,0
10800,1370,5,0
10800,331942,6,0
10801,1157,1,1
10801,137,2,1
10801,1300,3,1
10801,16683,4,0
10801,16682,5,0
10801,2698,6,0
10801,5637,7,0
10802,2969,1,1
10802,7213,2,1
10802,61376,3,0
10802,7776,4,0
10802,42105,5,0
10802,61033,6,0
10802,390433,7,0
10802,6154,8,0
10802,2986,9,0
10802,68561,10,0
10802,55264,11,0
10802,42107,12,0
10802,68562,13,0
10802,41602,14,0
10803,1025,1,1
10803,1458,2,1
10803,4617,3,1
10803,16717,4,0
10803,4475,5,0
10803,16716,6,0
10803,160539,7,0
10803,16714,8,0
10803,16713,9,0
10803,16712,10,0
10803,16710,11,0
10803,16711,12,0
10803,16709,13,0
10803,16708,14,0
10803,1532,15,0
10804,16722,1,1
10804,2919,2,1
10804,16721,3,0
10804,16720,4,0
10804,16719,5,0
10804,15526,6,0
10804,16718,7,0
10805,3192,1,1
10805,16731,2,1
10805,16730,3,0
10805,16729,4,0
10805,38578,5,0
10805,16728,6,0
10805,201691,7,0
10805,37396,8,0
10805,203594,9,0
10805,71743,10,0
10805,181306,11,0
10805,257113,12,0
10805,177704,13,0
10805,261080,14,0
10805,73150,15,0
10805,7568,16,0
10805,281746,17,0
10805,48270,18,0
10805,58800,19,0
10805,279030,20,0
10805,261081,21,0
10805,180649,22,0
10805,17426,23,0
10805,30541,24,0
10805,142937,25,0
10805,34216,26,0
10805,25472,27,0
10805,14142,28,0
10805,141838,29,0
10805,122728,30,0
10805,38224,31,0
10805,58543,32,0
10805,134912,33,0
10806,16736,1,1
10806,7218,2,1
10806,5935,3,1
10806,49197,4,1
10807,992,1,1
10807,11101,2,1
10807,5718,3,1
10807,14527,4,0
10807,16742,5,0
10807,16741,6,0
10807,16740,7,0
10807,16738,8,0
10807,16739,9,0
10807,21654,10,0
10807,34742,11,0
10807,116180,12,0
10808,16748,1,1
10808,16749,2,1
10808,4326,3,0
10808,16747,4,0
10808,16746,5,0
10808,16745,6,0
10808,16866,7,0
10808,122256,8,0
10808,173631,9,0
10809,496,1,1
10809,1454,2,1
10809,16753,3,0
10809,16752,4,0
10809,16751,5,0
10809,16750,6,0
10809,16642,7,0
10809,196559,8,0
10809,6123,9,0
10810,16757,1,1
10810,16756,2,1
10810,7210,3,1
10810,27525,4,0
10810,41919,5,0
10810,7747,6,0
10810,54525,7,0
10810,59490,8,0
10810,48992,9,0
10810,59491,10,0
10810,18555,11,0
10810,39506,12,0
10810,3159,13,0
10810,42894,14,0
10810,59492,15,0
10810,59493,16,0
10811,16758,1,1
10811,2750,2,1
10811,1247,3,1
10812,780,1,1
10812,889,2,1
10812,1186,3,0
10812,4973,4,0
10812,16761,5,0
10813,1800,1,1
10813,7343,2,1
10813,7229,3,1
10813,5045,4,0
10813,2987,5,0
10813,2119,6,0
10813,18315,7,0
10813,41081,8,0
10813,2983,9,0
10813,2513,10,0
10813,41082,11,0
10813,19005,12,0
10813,39613,13,0
10814,7869,1,1
10814,11662,2,0
10814,5709,3,0
10814,1838,4,0
10815,7869,1,1
10815,5792,2,1
10815,11662,3,0
10815,1838,4,0
10815,1735,5,0
10816,5378,1,1
10816,914,2,1
10816,98494,3,1
10816,7296,4,1
10816,6889,5,1
10816,8543,6,1
10816,3381,7,1
10816,121974,8,1
10816,3766,9,0
10816,3696,10,0
10816,18966,11,0
10816,3191,12,0
10816,8891,13,0
10816,160452,14,0
10816,266437,15,0
10816,52688,16,0
10816,7792,17,0
10816,204603,18,0
10816,58183,19,0
10816,41689,20,0
10816,197581,21,0
10816,14557,22,0
10816,242882,23,0
10816,19165,24,0
10816,187644,25,0
10816,1187,26,0
10817,1618,1,1
10817,7395,2,0
10817,900,3,0
10817,13949,4,0
10817,504,5,0
10817,4689,6,0
10817,12691,7,0
10817,4182,8,0
10817,4716,9,0
10817,976,10,0
10817,16605,11,0
10817,1218,12,0
10817,4861,13,0
10817,15,14,0
10817,5105,15,0
10817,14291,16,0
10817,376,17,0
10817,16604,18,0
10818,15599,1,1
10818,16770,2,1
10818,8428,3,0
10818,1529,4,0
10818,16769,5,0
10818,10917,6,0
10819,1841,1,1
10819,2742,2,1
10819,2966,3,0
10819,61327,4,0
10819,61323,5,0
10819,61322,6,0
10819,43308,7,0
10819,51604,8,0
10819,39523,9,0
10819,3041,10,0
10819,68174,11,0
10819,68175,12,0
10819,68176,13,0
10819,68177,14,0
10819,66445,15,0
10819,1912,16,0
10820,3187,1,1
10820,1800,2,1
10820,2887,3,0
10820,43481,4,0
10820,7307,5,0
10820,39369,6,0
10820,1719,7,0
10821,2535,1,1
10821,16778,2,1
10821,13969,3,1
10821,13730,4,1
10821,92220,5,0
10821,18993,6,0
10821,13975,7,0
10821,20187,8,0
10821,243052,9,0
10821,3285,10,0
10821,242913,11,0
10821,17798,12,0
10822,514,1,1
10822,10931,2,0
10822,14102,3,0
10823,230,1,1
10823,279,2,1
10823,16784,3,1
10823,16783,4,0
10823,16782,5,0
10823,16781,6,0
10823,368,7,0
10824,1055,1,1
10824,90,2,1
10824,309,3,0
10824,16787,4,0
10824,16786,5,0
10824,931,6,0
10824,16785,7,0
10824,38992,8,0
10825,15729,1,1
10825,556,2,1
10825,12039,3,1
10825,16791,4,0
10825,2105,5,0
10825,16788,6,0
10825,3375,7,0
10826,16797,1,1
10826,5141,2,1
10826,16796,3,1
10826,16795,4,0
10826,16794,5,0
10826,16793,6,0
10826,16792,7,0
10827,16802,1,1
10827,16801,2,1
10827,11730,3,0
10827,54222,4,0
10827,1799,5,0
10827,41068,6,0
10827,1912,7,0
10827,1719,8,0
10827,88754,9,0
10827,2518,10,0
10827,41353,11,0
10828,1841,1,1
10828,16803,2,0
10828,18596,3,0
10828,41059,4,0
10828,30798,5,0
10828,39612,6,0
10828,40458,7,0
10828,39304,8,0
10828,70931,9,0
10828,53890,10,0
10828,6665,11,0
10829,9000,1,1
10829,16807,2,1
10829,5981,3,0
10829,1150,4,0
10829,16808,5,0
10830,352,1,1
10830,1053,2,1
10830,311,3,0
10830,235,4,0
10830,16809,5,0
10831,16817,1,1
10831,16816,2,1
10831,16815,3,0
10831,16814,4,0
10831,16813,5,0
10832,1327,1,1
10832,709,2,1
10832,12697,3,0
10832,5131,4,0
10832,5381,5,0
10833,16827,1,1
10833,86,2,1
10833,16826,3,1
10833,16825,4,0
10833,16824,5,0
10833,16823,6,0
10833,16822,7,0
10833,16821,8,0
10834,2024,1,1
10834,1740,2,1
10834,8966,3,1
10834,1686,4,1
10834,1829,5,1
10834,14589,6,0
10834,2807,7,0
10834,6980,8,0
10834,13900,9,0
10834,13914,10,0
10834,34748,11,0
10834,56144,12,0
10834,54043,13,0
10834,53908,14,0
10834,84377,15,0
10835,1843,1,1
10835,1951,2,1
10835,42194,3,1
10836,197,1,1
10836,16478,2,1
10836,10737,3,0
10836,16831,4,0
10836,16830,5,0
10836,16829,6,0
10836,13851,7,0
10836,30866,8,0
10836,73056,9,0
10837,1843,1,1
10837,1678,2,1
10837,1784,3,1
10837,72660,4,0
10837,72661,5,0
10837,72662,6,0
10837,72663,7,0
10837,72664,8,0
10837,57247,9,0
10837,72665,10,0
10837,72666,11,0
10838,2535,1,1
10838,1411,2,1
10838,2918,3,1
10838,4763,4,1
10839,1343,1,1
10839,503,2,1
10839,4356,3,1
10839,265,4,0
10839,1182,5,0
10839,2275,6,0
10839,115635,7,0
10839,112206,8,0
10839,24154,9,0
10839,79128,10,0
10839,858,11,0
10839,17650,12,0
10839,12695,13,0
10839,2093,14,0
10840,18477,1,1
10840,2122,2,1
10840,16834,3,1
10840,16836,4,1
10840,16835,5,1
10841,1843,1,1
10841,2034,2,1
10841,1975,3,1
10841,3455,4,0
10841,7112,5,0
10841,19321,6,0
10841,9985,7,0
10841,7614,8,0
10842,11997,1,1
10842,1875,2,1
10842,41169,3,0
10842,42467,4,0
10842,41198,5,0
10842,41179,6,0
10842,41024,7,0
10842,51078,8,0
10842,39618,9,0
10842,41023,10,0
10842,40450,11,0
10842,40458,12,0
10842,40425,13,0
10842,41083,14,0
10842,45994,15,0
10842,7119,16,0
10842,7619,17,0
10842,16837,18,0
10842,7612,19,0
10842,5664,20,0
10842,39507,21,0
10842,5519,22,0
10842,41166,23,0
10842,41153,24,0
10842,5793,25,0
10842,6154,26,0
10842,41384,27,0
10842,39410,28,0
10842,41385,29,0
10842,30758,30,0
10842,7618,31,0
10842,39614,32,0
10842,8372,33,0
10842,7616,34,0
10842,2581,35,0
10842,7617,36,0
10842,41386,37,0
10842,41383,38,0
10842,41387,39,0
10842,41388,40,0
10842,39612,41,0
10842,41168,42,0
10842,41170,43,0
10842,41389,44,0
10842,171191,45,0
10842,41390,46,0
10842,52123,47,0
10842,253766,48,0
10842,41391,49,0
10842,41392,50,0
10843,1843,1,1
10843,1800,2,1
10843,1809,3,1
10843,4267,4,0
10843,1770,5,0
10843,30798,6,0
10843,16841,7,0
10843,16842,8,0
10843,7619,9,0
10843,40425,10,0
10844,1138,1,1
10844,2069,2,1
10844,2711,3,1
10844,85,4,1
10844,6164,5,1
10844,14264,6,0
10844,16846,7,0
10845,16858,1,1
10845,16857,2,1
10845,16856,3,1
10845,16855,4,1
10845,16854,5,0
10845,16853,6,0
10845,16852,7,0
10845,16851,8,0
10845,16850,9,0
10845,15495,10,0
10846,1833,1,1
10846,10549,2,1
10846,7747,3,1
10846,7238,4,1
10846,7392,5,0
10846,47279,6,0
10847,3464,1,1
10847,9301,2,1
10847,14102,3,1
10847,2919,4,1
10847,16659,5,0
10847,16862,6,0
10847,16861,7,0
10847,10919,8,0
10847,16860,9,0
10847,16859,10,0
10848,16869,1,1
10848,9718,2,0
10848,16868,3,0
10848,16867,4,0
10848,16866,5,0
10848,10693,6,0
10848,13975,7,0
10849,16654,1,1
10849,16876,2,1
10849,16877,3,0
10849,16875,4,0
10849,16874,5,0
10849,16873,6,0
10850,343,1,1
10850,767,2,1
10850,202,3,0
10850,13779,4,0
10850,9220,5,0
10851,1683,1,1
10851,2609,2,1
10851,1932,3,1
10851,11171,4,1
10851,3679,5,1
10851,64347,6,0
10851,3974,7,0
10851,2994,8,0
10852,1945,1,1
10852,12433,2,1
10852,96534,3,1
10853,437,1,1
10853,6913,2,1
10853,13902,3,0
10853,5797,4,0
10853,4779,5,0
10853,16881,6,0
10853,11438,7,0
10854,3192,1,1
10854,3193,2,0
10854,3195,3,0
10854,3194,4,0
10855,14075,1,1
10855,16890,2,1
10855,3484,3,0
10855,16889,4,0
10855,10141,5,0
10855,16888,6,0
10855,194306,7,0
10856,1493,1,1
10856,723,2,0
10856,851,3,0
10856,5097,4,0
10856,7353,5,0
10857,2069,1,1
10857,16905,2,1
10857,552,3,0
10857,1247,4,0
10857,16906,5,0
10857,16904,6,0
10858,16916,1,1
10858,16915,2,1
10858,35,3,1
10858,16914,4,0
10858,16913,5,0
10858,16912,6,0
10858,16911,7,0
10858,16910,8,0
10858,16909,9,0
10858,16908,10,0
10858,13730,11,0
10858,16907,12,0
10859,50192,1,1
10859,50193,2,1
10859,50194,3,0
10859,50195,4,0
10859,18803,5,0
10859,50196,6,0
10859,50197,7,0
10859,50198,8,0
10859,50199,9,0
10860,14844,1,1
10860,14852,2,1
10860,16937,3,1
10860,15936,4,1
10860,4147,5,1
10860,280654,6,1
10861,1118,1,1
10861,45045,2,1
10861,18226,3,0
10861,7658,4,0
10861,45046,5,0
10861,45047,6,0
10861,95219,7,0
10861,44552,8,0
10861,67915,9,0
10861,37430,10,0
10861,47674,11,0
10861,13308,12,0
10861,4163,13,0
10861,93278,14,0
10861,111280,15,0
10861,170187,16,0
10861,124535,17,0
10861,250280,18,0
10861,250277,19,0
10861,158170,20,0
10861,250275,21,0
10862,2408,1,1
10862,15023,2,1
10862,16941,3,0
10862,16940,4,0
10862,5969,5,0
10862,15963,6,0
10862,426,7,0
10863,10649,1,1
10863,16945,2,1
10863,10919,3,0
10863,14437,4,0
10863,16944,5,0
10863,16943,6,0
10863,16942,7,0
10863,3887,8,0
10863,6735,9,0
10863,11125,10,0
10863,10649,11,0
10864,2911,1,1
10864,3148,2,1
10864,4716,3,1
10864,4617,4,0
10864,16645,5,0
10864,1218,6,0
10865,1327,1,1
10865,84,2,0
10865,5246,3,0
10865,5245,4,0
10866,380,1,1
10866,13902,2,0
10866,525,3,0
10866,16541,4,0
10866,12289,5,0
10866,1022,6,0
10866,13760,7,0
10866,2622,8,0
10867,684,1,1
10867,4499,2,1
10867,1125,3,1
10867,16240,4,0
10867,16965,5,0
10867,16964,6,0
10867,16963,7,0
10868,5312,1,1
10868,2331,2,1
10868,6912,3,1
10868,3105,4,1
10868,13866,5,0
10868,5105,6,0
10868,14148,7,0
10868,16967,8,0
10868,16966,9,0
10869,673,1,1
10869,4704,2,0
10869,6851,3,0
10869,3855,4,0
10869,16977,5,0
